Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	1.75285e-05	2	0.000101994	-5.1	-0.000119666
0	1.61572e-05	2	0.000101111	-5	-0.000118005
0	1.55835e-05	2	0.000100049	-4.9	-0.000115401
0	1.41095e-05	2	9.90506e-05	-4.8	-0.000113124
0	1.27835e-05	2	9.80852e-05	-4.7	-0.000110809
0	1.14468e-05	2	9.70605e-05	-4.6	-0.000108459
0	1.02733e-05	2	9.60144e-05	-4.5	-0.000106361
0	9.0737e-06	2	9.50562e-05	-4.4	-0.000104052
0	7.67499e-06	2	9.40495e-05	-4.3	-0.000101613
0	6.3964e-06	2	9.30477e-05	-4.2	-9.95025e-05
0	5.22317e-06	2	9.19454e-05	-4.1	-9.72038e-05
0	4.09039e-06	2	9.07664e-05	-4	-9.47107e-05
0	2.7891e-06	2	8.96736e-05	-3.9	-9.22725e-05
0	1.2545e-06	2	8.84152e-05	-3.8	-8.96504e-05
0	3.39007e-08	2	8.73816e-05	-3.7	-8.73802e-05
0	-1.21547e-06	2	8.63217e-05	-3.6	-8.5116e-05
0	-2.4336e-06	2	8.52242e-05	-3.5	-8.27681e-05
0	-3.68315e-06	2	8.42076e-05	-3.4	-8.04408e-05
0	-4.97944e-06	2	8.3129e-05	-3.3	-7.82019e-05
0	-6.1187e-06	2	8.20004e-05	-3.2	-7.58484e-05
0	-7.32114e-06	2	8.10396e-05	-3.1	-7.36135e-05
0	-8.57822e-06	2	7.99975e-05	-3	-7.13715e-05
0	-1.000637e-05	2	7.90905e-05	-2.9	-6.90271e-05
0	-1.121763e-05	2	7.81094e-05	-2.8	-6.68424e-05
0	-1.244e-05	2	7.7229e-05	-2.7	-6.48623e-05
0	-1.3618e-05	2	7.63257e-05	-2.6	-6.26122e-05
0	-1.50959e-05	2	7.54066e-05	-2.5	-6.03479e-05
0	-1.63629e-05	2	7.44917e-05	-2.4	-5.82948e-05
0	-1.73967e-05	2	7.35083e-05	-2.3	-5.61513e-05
0	-1.86396e-05	2	7.27422e-05	-2.2	-5.41799e-05
0	-1.97852e-05	2	7.18207e-05	-2.1	-5.1931e-05
0	-2.12941e-05	2	7.09431e-05	-2	-4.97243e-05
0	-2.24218e-05	2	7.00361e-05	-1.9	-4.74974e-05
0	-2.37195e-05	2	6.91613e-05	-1.8	-4.53751e-05
0	-2.50187e-05	2	6.83399e-05	-1.7	-4.3284e-05
0	-2.63332e-05	2	6.7519e-05	-1.6	-4.10528e-05
0	-2.75935e-05	2	6.67691e-05	-1.5	-3.92361e-05
0	-2.87757e-05	2	6.57309e-05	-1.4	-3.69883e-05
0	-2.99137e-05	2	6.49135e-05	-1.3	-3.48134e-05
0	-3.11324e-05	2	6.42975e-05	-1.2	-3.29336e-05
0	-3.27283e-05	2	6.32175e-05	-1.1	-3.06527e-05
0	-3.37672e-05	2	6.24959e-05	-1	-2.8617e-05
0	-3.5103e-05	2	6.19096e-05	-0.9	-2.67214e-05
