Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-6.55731e-07	2	6.73899e-05	-2.8	-6.70348e-05
0	-7.6977e-07	2	6.71893e-05	-2.75	-6.66741e-05
0	-5.60134e-07	2	6.65825e-05	-2.7	-6.59962e-05
0	-6.03387e-07	2	6.57626e-05	-2.65	-6.51628e-05
0	-9.0473e-07	2	6.52259e-05	-2.6	-6.43496e-05
0	-6.15862e-07	2	8.21955e-05	-2.55	-5.71512e-05
0	-2.53429e-05	2	8.19968e-05	-2.5	-5.67814e-05
0	-2.51493e-05	2	8.1063e-05	-2.45	-5.61353e-05
0	-2.49781e-05	2	8.23643e-05	-2.4	-5.43085e-05
0	-2.86098e-05	2	8.17382e-05	-2.35	-5.31609e-05
0	-2.99604e-05	2	8.229e-05	-2.3	-5.17e-05
0	-3.37304e-05	2	8.28266e-05	-2.25	-5.04678e-05
0	-3.37827e-05	2	8.18388e-05	-2.2	-4.716e-05
0	-3.51655e-05	2	8.19626e-05	-2.15	-4.55315e-05
0	-3.74291e-05	2	8.29332e-05	-2.1	-4.712e-05
0	-3.71222e-05	2	8.30147e-05	-2.05	-4.60254e-05
0	-3.6898e-05	2	8.24513e-05	-2	-4.51169e-05
0	-3.7937e-05	2	8.21471e-05	-1.95	-4.42396e-05
0	-3.72552e-05	2	8.12858e-05	-1.9	-4.34764e-05
0	-3.83221e-05	2	8.11079e-05	-1.85	-4.24057e-05
0	-3.92371e-05	2	8.06827e-05	-1.8	-4.0009e-05
0	-3.97794e-05	2	7.92659e-05	-1.75	-3.92873e-05
0	-4.06386e-05	2	7.91965e-05	-1.7	-3.82476e-05
0	-4.28475e-05	2	7.95025e-05	-1.65	-3.68703e-05
0	-4.30568e-05	2	7.90925e-05	-1.6	-3.60158e-05
0	-4.41909e-05	2	7.93477e-05	-1.55	-3.54305e-05
0	-4.4492e-05	2	7.92416e-05	-1.5	-3.40818e-05
0	-4.62271e-05	2	7.90914e-05	-1.45	-3.26728e-05
0	-4.80052e-05	2	7.96316e-05	-1.4	-3.15276e-05
0	-4.85166e-05	2	7.91797e-05	-1.35	-3.07204e-05
0	-4.85702e-05	2	7.86041e-05	-1.3	-3.01218e-05
0	-4.84262e-05	2	7.8224e-05	-1.25	-2.97662e-05
0	-4.89963e-05	2	7.85863e-05	-1.2	-2.86507e-05
0	-5.10954e-05	2	7.86598e-05	-1.15	-2.74842e-05
0	-5.09283e-05	2	7.80903e-05	-1.1	-2.61726e-05
0	-5.28559e-05	2	7.82192e-05	-1.05	-2.55275e-05
0	-5.32653e-05	2	7.88519e-05	-1	-2.4977e-05
0	-5.40359e-05	2	7.82767e-05	-0.95	-2.38119e-05
0	-5.452e-05	2	7.80029e-05	-0.9	-2.29634e-05
0	-5.54122e-05	2	7.76971e-05	-0.85	-2.22896e-05
0	-5.58389e-05	2	7.70296e-05	-0.8	-2.14047e-05
0	-5.55246e-05	2	7.67e-05	-0.75	-2.05802e-05
0	-5.5936e-05	2	7.61265e-05	-0.7	-1.99736e-05
0	-5.80827e-05	2	7.70253e-05	-0.65	-1.94153e-05
0	-5.82679e-05	2	7.68121e-05	-0.6	-1.90321e-05
0	-5.76219e-05	2	7.65285e-05	-0.55	-1.7945e-05
0	-5.92508e-05	2	7.66108e-05	-0.5	-1.73133e-05
0	-5.96879e-05	2	7.67837e-05	-0.45	-1.64953e-05
0	-6.08627e-05	2	7.64467e-05	-0.4	-1.58487e-05
0	-6.16079e-05	2	7.68827e-05	-0.35	-1.50575e-05
0	-6.1729e-05	2	7.58913e-05	-0.3	-1.44261e-05
0	-6.18635e-05	2	7.5323e-05	-0.25	-1.36283e-05
0	-6.28831e-05	2	7.53459e-05	-0.2	-1.29557e-05
0	-6.2622e-05	2	7.45241e-05	-0.15	-1.16105e-05
0	-6.4345e-05	2	7.51911e-05	-0.1	-1.06744e-05
0	-6.51269e-05	2	7.49578e-05	-0.05	-9.9877e-06
0	-6.57276e-05	2	7.49428e-05	0	-9.32119e-06
0	-6.59531e-05	2	7.44778e-05	0.05	-8.58878e-06
0	-6.65258e-05	2	7.44792e-05	0.1	-7.95388e-06
0	-6.64133e-05	2	7.40406e-05	0.15	-7.28236e-06
0	-6.71259e-05	2	7.39002e-05	0.2	-6.7291e-06
0	-6.78987e-05	2	7.41409e-05	0.25	-6.07311e-06
0	-6.82272e-05	2	7.35928e-05	0.3	-5.47863e-06
0	-6.90384e-05	2	7.36483e-05	0.35	-4.83184e-06
0	-6.91577e-05	2	7.30589e-05	0.4	-4.18216e-06
0	-6.99562e-05	2	7.36372e-05	0.45	-3.50544e-06
0	-7.05801e-05	2	7.33518e-05	0.5	-2.85576e-06
0	-7.07871e-05	2	7.31256e-05	0.55	-2.22576e-06
0	-7.14469e-05	2	7.31398e-05	0.6	-1.55095e-06
0	-7.24994e-05	2	7.32009e-05	0.65	-1.00683e-06
0	-7.26246e-05	2	7.32996e-05	0.7	-2.93411e-07
0	-7.34623e-05	2	7.29875e-05	0.75	3.53626e-07
0	-7.38286e-05	2	7.2833e-05	0.8	9.21432e-07
0	-7.41046e-05	2	7.2784e-05	0.85	1.55887e-06
0	-7.48724e-05	2	7.27795e-05	0.9	2.2344e-06
0	-7.52702e-05	2	7.26453e-05	0.95	2.82341e-06
0	-7.58901e-05	2	7.24278e-05	1	3.43391e-06
0	-7.63623e-05	2	7.2184e-05	1.05	4.04826e-06
0	-7.62657e-05	2	7.17435e-05	1.1	4.62008e-06
0	-7.66632e-05	2	7.12806e-05	1.15	5.26742e-06
0	-7.69616e-05	2	6.99587e-05	1.2	5.87145e-06
0	-7.72448e-05	2	7.11274e-05	1.25	6.38583e-06
0	-7.78068e-05	2	7.10811e-05	1.3	7.10132e-06
0	-7.8648e-05	2	7.09007e-05	1.35	7.58473e-06
0	-7.90346e-05	2	7.08842e-05	1.4	8.13332e-06
0	-7.97373e-05	2	7.08065e-05	1.45	8.71428e-06
0	-7.88217e-05	2	7.12825e-05	1.5	7.54198e-06
0	-7.90671e-05	2	7.10369e-05	1.55	7.86173e-06
0	-7.94649e-05	2	7.07596e-05	1.6	8.38571e-06
0	-7.96222e-05	2	7.1165e-05	1.65	8.65672e-06
0	-8.00518e-05	2	7.06242e-05	1.7	9.36882e-06
0	-8.01301e-05	2	7.05498e-05	1.75	1.004109e-05
0	-8.0479e-05	2	7.06748e-05	1.8	9.84944e-06
0	-7.87609e-05	2	7.21536e-05	1.85	5.94785e-06
0	-7.73506e-05	2	7.26139e-05	1.9	4.17879e-06
0	-7.70993e-05	2	7.31874e-05	1.95	3.86978e-06
0	-7.73451e-05	2	7.31345e-05	2	3.75713e-06
