Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-4.67839e-05	2	4.69561e-05	-1.1	-2.13301e-07
0	-4.6501e-05	2	4.67514e-05	-1.05	-2.15728e-07
0	-4.70701e-05	2	4.70684e-05	-1	-1.86428e-07
0	-4.63152e-05	2	4.65845e-05	-0.95	-1.84236e-07
0	-4.7122e-05	2	4.70877e-05	-0.9	-1.80031e-07
0	-4.6996e-05	2	4.72331e-05	-0.85	-1.6164e-07
0	-4.6947e-05	2	4.72233e-05	-0.8	-1.45529e-07
0	-4.67674e-05	2	4.71152e-05	-0.75	-1.41327e-07
0	-4.70369e-05	2	4.74123e-05	-0.7	-1.39107e-07
0	-4.68264e-05	2	4.70931e-05	-0.65	-1.23904e-07
0	-4.71679e-05	2	4.71965e-05	-0.6	-1.16882e-07
0	-4.69608e-05	2	4.71354e-05	-0.55	-1.11255e-07
0	-4.71424e-05	2	4.72357e-05	-0.5	-1.02991e-07
0	-4.71068e-05	2	4.68309e-05	-0.45	-1.00338e-07
0	-4.69254e-05	2	4.7153e-05	-0.4	-8.68038e-08
0	-4.75906e-05	2	4.74021e-05	-0.35	-8.10082e-08
0	-4.71992e-05	2	4.72643e-05	-0.3	-7.68623e-08
0	-4.71688e-05	2	4.70742e-05	-0.25	-7.21091e-08
0	-4.70428e-05	2	4.73252e-05	-0.2	-6.90884e-08
0	-4.72662e-05	2	4.73371e-05	-0.15	-6.50557e-08
0	-4.73701e-05	2	4.76529e-05	-0.1	-5.58509e-08
0	-4.77407e-05	2	4.77692e-05	-0.05	-5.77582e-08
0	-4.74441e-05	2	4.7647e-05	0	-4.30695e-08
0	-4.75489e-05	2	4.74417e-05	0.05	-3.827e-08
0	-4.76308e-05	2	4.80659e-05	0.1	-3.52275e-08
0	-4.75685e-05	2	4.73559e-05	0.15	-3.19383e-08
0	-4.75516e-05	2	4.75891e-05	0.2	-2.74387e-08
0	-4.74124e-05	2	4.74156e-05	0.25	-2.28245e-08
0	-4.73451e-05	2	4.73168e-05	0.3	-1.99791e-08
0	-4.72925e-05	2	4.73688e-05	0.35	-1.64017e-08
0	-4.75048e-05	2	4.78974e-05	0.4	-1.18783e-08
0	-4.80002e-05	2	4.79907e-05	0.45	-7.76463e-09
0	-4.77491e-05	2	4.79489e-05	0.5	-7.15526e-09
0	-4.78628e-05	2	4.77784e-05	0.55	-4.63817e-09
0	-4.79655e-05	2	4.77308e-05	0.6	-2.86656e-09
0	-4.78336e-05	2	4.81822e-05	0.65	-1.87977e-09
0	-4.7814e-05	2	4.77651e-05	0.7	-9.9547e-10
0	-4.74388e-05	2	4.7367e-05	0.75	-3.1381e-10
0	-4.74402e-05	2	4.73448e-05	0.8	3.3354e-10
0	-4.74504e-05	2	4.75676e-05	0.85	1.09777e-09
0	-4.78905e-05	2	4.77055e-05	0.9	3.0336e-09
