Vs	Is	Vd	Id	Vg	Ig	
V	A	V	A	V	A	
0	-7.0566e-05	2	7.05585e-05	0.3	-2e-14
0	-7.06227e-05	2	7.06669e-05	0.2	-4e-14
0	-7.05939e-05	2	7.06157e-05	0.1	-1e-14
0	-7.05326e-05	2	7.05274e-05	0	-5e-14
0	-7.05422e-05	2	7.06141e-05	-0.1	-2e-14
0	-7.06938e-05	2	7.06896e-05	-0.2	-2e-14
0	-7.06539e-05	2	7.06917e-05	-0.3	-1e-14
0	-7.07102e-05	2	7.06403e-05	-0.4	-2e-14
0	-7.06772e-05	2	7.06741e-05	-0.5	-2e-14
0	-7.06936e-05	2	7.07675e-05	-0.6	-3e-14
0	-7.06868e-05	2	7.06144e-05	-0.7	-3e-14
0	-7.06291e-05	2	7.06446e-05	-0.8	-3e-14
0	-7.0609e-05	2	7.04855e-05	-0.9	-5e-14
0	-7.06547e-05	2	7.054e-05	-1	0
0	-7.06372e-05	2	7.07429e-05	-1.1	-5e-14
0	-7.05741e-05	2	7.07184e-05	-1.2	-3e-14
0	-7.06338e-05	2	7.06608e-05	-1.3	-3e-14
0	-7.06272e-05	2	7.07057e-05	-1.4	1e-14
0	-7.07326e-05	2	7.06865e-05	-1.5	-8e-14
0	-7.04915e-05	2	7.0334e-05	-1.6	-5e-14
0	-7.04738e-05	2	7.04678e-05	-1.7	-8e-14
0	-7.04269e-05	2	7.04297e-05	-1.8	-6e-14
0	-7.04489e-05	2	7.0453e-05	-1.9	-1e-14
0	-7.04717e-05	2	7.04113e-05	-2	-2e-14
0	-7.0388e-05	2	7.04367e-05	-2.1	-2e-14
0	-7.04638e-05	2	7.05082e-05	-2.2	-4e-14
0	-7.04378e-05	2	7.03337e-05	-2.3	-6e-14
0	-7.04936e-05	2	7.05364e-05	-2.4	-4e-14
0	-7.0609e-05	2	7.05125e-05	-2.5	-5e-14
0	-7.04935e-05	2	7.0457e-05	-2.6	-2e-14
0	-7.05047e-05	2	7.04926e-05	-2.7	-6e-14
0	-7.03253e-05	2	7.04316e-05	-2.8	-6e-14
0	-7.04192e-05	2	7.04213e-05	-2.9	-6e-14
0	-7.05785e-05	2	7.05247e-05	-3	-6e-14
0	-7.05753e-05	2	7.05872e-05	-3.1	-4e-14
0	-7.05361e-05	2	7.05151e-05	-3.2	-8e-14
0	-7.0448e-05	2	7.06151e-05	-3.3	-4e-14
